sub,algorithm,solution,context,door,x,y,path_weight
16,hamiltonian,7,2,4,1,1,6
16,hamiltonian,7,2,12,3,1,6
16,hamiltonian,8,2,10,3,3,6
16,hamiltonian,8,2,12,3,1,6
16,hamiltonian,8,2,4,1,1,6
16,hamiltonian,8,2,2,1,3,6
17,hamiltonian,1,1,3,1,2,6
17,hamiltonian,1,1,1,1,4,6
17,hamiltonian,1,1,9,3,4,6
17,hamiltonian,1,1,11,3,2,6
17,hamiltonian,2,1,3,1,2,6
17,hamiltonian,2,1,11,3,2,6
17,hamiltonian,2,1,9,3,4,6
17,hamiltonian,2,1,1,1,4,6
17,hamiltonian,3,1,9,3,4,6
17,hamiltonian,3,1,1,1,4,6
17,hamiltonian,3,1,3,1,2,6
17,hamiltonian,3,1,11,3,2,6
17,hamiltonian,4,1,9,3,4,6
17,hamiltonian,4,1,11,3,2,6
17,hamiltonian,4,1,3,1,2,6
17,hamiltonian,4,1,1,1,4,6
17,hamiltonian,5,1,1,1,4,6
17,hamiltonian,5,1,3,1,2,6
17,hamiltonian,5,1,11,3,2,6
17,hamiltonian,5,1,9,3,4,6
17,hamiltonian,6,1,1,1,4,6
17,hamiltonian,6,1,9,3,4,6
17,hamiltonian,6,1,11,3,2,6
17,hamiltonian,6,1,3,1,2,6
17,hamiltonian,7,1,11,3,2,6
17,hamiltonian,7,1,3,1,2,6
17,hamiltonian,7,1,1,1,4,6
17,hamiltonian,7,1,9,3,4,6
17,hamiltonian,8,1,11,3,2,6
17,hamiltonian,8,1,9,3,4,6
17,hamiltonian,8,1,1,1,4,6
17,hamiltonian,8,1,3,1,2,6
17,hamiltonian,1,2,2,1,3,6.236067976999999
17,hamiltonian,1,2,10,3,3,6.236067976999999
17,hamiltonian,1,2,8,2,1,6.236067976999999
17,hamiltonian,1,2,16,4,1,6.236067976999999
17,hamiltonian,2,2,2,1,3,6.236067976999999
17,hamiltonian,2,2,10,3,3,6.236067976999999
17,hamiltonian,2,2,16,4,1,6.236067976999999
17,hamiltonian,2,2,8,2,1,6.236067976999999
17,hamiltonian,3,2,8,2,1,6.236067976999999
17,hamiltonian,3,2,16,4,1,6.236067976999999
17,hamiltonian,3,2,10,3,3,6.236067976999999
17,hamiltonian,3,2,2,1,3,6.236067976999999
17,hamiltonian,4,2,16,4,1,6.236067976999999
17,hamiltonian,4,2,8,2,1,6.236067976999999
17,hamiltonian,4,2,2,1,3,6.236067976999999
17,hamiltonian,4,2,10,3,3,6.236067976999999
17,hamiltonian,5,2,16,4,1,6.236067976999999
17,hamiltonian,5,2,8,2,1,6.236067976999999
17,hamiltonian,5,2,10,3,3,6.236067976999999
17,hamiltonian,5,2,2,1,3,6.236067976999999
17,hamiltonian,6,2,10,3,3,6.236067976999999
17,hamiltonian,6,2,2,1,3,6.236067976999999
17,hamiltonian,6,2,8,2,1,6.236067976999999
17,hamiltonian,6,2,16,4,1,6.236067976999999
18,hamiltonian,1,1,3,1,2,6
18,hamiltonian,1,1,1,1,4,6
18,hamiltonian,1,1,9,3,4,6
18,hamiltonian,1,1,11,3,2,6
18,hamiltonian,2,1,3,1,2,6
18,hamiltonian,2,1,11,3,2,6
18,hamiltonian,2,1,9,3,4,6
18,hamiltonian,2,1,1,1,4,6
18,hamiltonian,3,1,9,3,4,6
18,hamiltonian,3,1,1,1,4,6
18,hamiltonian,3,1,3,1,2,6
18,hamiltonian,3,1,11,3,2,6
18,hamiltonian,4,1,9,3,4,6
18,hamiltonian,4,1,11,3,2,6
18,hamiltonian,4,1,3,1,2,6
18,hamiltonian,4,1,1,1,4,6
18,hamiltonian,5,1,1,1,4,6
18,hamiltonian,5,1,3,1,2,6
18,hamiltonian,5,1,11,3,2,6
18,hamiltonian,5,1,9,3,4,6
18,hamiltonian,6,1,1,1,4,6
18,hamiltonian,6,1,9,3,4,6
18,hamiltonian,6,1,11,3,2,6
18,hamiltonian,6,1,3,1,2,6
18,hamiltonian,7,1,11,3,2,6
18,hamiltonian,7,1,3,1,2,6
18,hamiltonian,7,1,1,1,4,6
18,hamiltonian,7,1,9,3,4,6
18,hamiltonian,8,1,11,3,2,6
18,hamiltonian,8,1,9,3,4,6
18,hamiltonian,8,1,1,1,4,6
18,hamiltonian,8,1,3,1,2,6
18,hamiltonian,1,2,2,1,3,6.236067976999999
18,hamiltonian,1,2,10,3,3,6.236067976999999
18,hamiltonian,1,2,8,2,1,6.236067976999999
18,hamiltonian,1,2,16,4,1,6.236067976999999
18,hamiltonian,2,2,2,1,3,6.236067976999999
18,hamiltonian,2,2,10,3,3,6.236067976999999
18,hamiltonian,2,2,16,4,1,6.236067976999999
18,hamiltonian,2,2,8,2,1,6.236067976999999
18,hamiltonian,3,2,8,2,1,6.236067976999999
18,hamiltonian,3,2,16,4,1,6.236067976999999
18,hamiltonian,3,2,10,3,3,6.236067976999999
18,hamiltonian,3,2,2,1,3,6.236067976999999
18,hamiltonian,4,2,16,4,1,6.236067976999999
18,hamiltonian,4,2,8,2,1,6.236067976999999
18,hamiltonian,4,2,2,1,3,6.236067976999999
18,hamiltonian,4,2,10,3,3,6.236067976999999
18,hamiltonian,5,2,16,4,1,6.236067976999999
18,hamiltonian,5,2,8,2,1,6.236067976999999
18,hamiltonian,5,2,10,3,3,6.236067976999999
18,hamiltonian,5,2,2,1,3,6.236067976999999
18,hamiltonian,6,2,10,3,3,6.236067976999999
18,hamiltonian,6,2,2,1,3,6.236067976999999
18,hamiltonian,6,2,8,2,1,6.236067976999999
18,hamiltonian,6,2,16,4,1,6.236067976999999
19,hamiltonian,1,1,3,1,2,6
19,hamiltonian,1,1,1,1,4,6
19,hamiltonian,1,1,9,3,4,6
19,hamiltonian,1,1,11,3,2,6
19,hamiltonian,2,1,3,1,2,6
19,hamiltonian,2,1,11,3,2,6
19,hamiltonian,2,1,9,3,4,6
19,hamiltonian,2,1,1,1,4,6
19,hamiltonian,3,1,9,3,4,6
19,hamiltonian,3,1,1,1,4,6
19,hamiltonian,3,1,3,1,2,6
19,hamiltonian,3,1,11,3,2,6
19,hamiltonian,4,1,9,3,4,6
19,hamiltonian,4,1,11,3,2,6
19,hamiltonian,4,1,3,1,2,6
19,hamiltonian,4,1,1,1,4,6
19,hamiltonian,5,1,1,1,4,6
19,hamiltonian,5,1,3,1,2,6
19,hamiltonian,5,1,11,3,2,6
19,hamiltonian,5,1,9,3,4,6
19,hamiltonian,6,1,1,1,4,6
19,hamiltonian,6,1,9,3,4,6
19,hamiltonian,6,1,11,3,2,6
19,hamiltonian,6,1,3,1,2,6
19,hamiltonian,7,1,11,3,2,6
19,hamiltonian,7,1,3,1,2,6
19,hamiltonian,7,1,1,1,4,6
19,hamiltonian,7,1,9,3,4,6
19,hamiltonian,8,1,11,3,2,6
19,hamiltonian,8,1,9,3,4,6
19,hamiltonian,8,1,1,1,4,6
19,hamiltonian,8,1,3,1,2,6
19,hamiltonian,1,2,2,1,3,6.236067976999999
19,hamiltonian,1,2,10,3,3,6.236067976999999
19,hamiltonian,1,2,8,2,1,6.236067976999999
19,hamiltonian,1,2,16,4,1,6.236067976999999
19,hamiltonian,2,2,2,1,3,6.236067976999999
19,hamiltonian,2,2,10,3,3,6.236067976999999
19,hamiltonian,2,2,16,4,1,6.236067976999999
19,hamiltonian,2,2,8,2,1,6.236067976999999
19,hamiltonian,3,2,8,2,1,6.236067976999999
19,hamiltonian,3,2,16,4,1,6.236067976999999
19,hamiltonian,3,2,10,3,3,6.236067976999999
19,hamiltonian,3,2,2,1,3,6.236067976999999
19,hamiltonian,4,2,16,4,1,6.236067976999999
19,hamiltonian,4,2,8,2,1,6.236067976999999
19,hamiltonian,4,2,2,1,3,6.236067976999999
19,hamiltonian,4,2,10,3,3,6.236067976999999
19,hamiltonian,5,2,16,4,1,6.236067976999999
19,hamiltonian,5,2,8,2,1,6.236067976999999
19,hamiltonian,5,2,10,3,3,6.236067976999999
19,hamiltonian,5,2,2,1,3,6.236067976999999
19,hamiltonian,6,2,10,3,3,6.236067976999999
19,hamiltonian,6,2,2,1,3,6.236067976999999
19,hamiltonian,6,2,8,2,1,6.236067976999999
19,hamiltonian,6,2,16,4,1,6.236067976999999
20,hamiltonian,1,1,3,1,2,6
20,hamiltonian,1,1,1,1,4,6
20,hamiltonian,1,1,9,3,4,6
20,hamiltonian,1,1,11,3,2,6
20,hamiltonian,2,1,3,1,2,6
20,hamiltonian,2,1,11,3,2,6
20,hamiltonian,2,1,9,3,4,6
20,hamiltonian,2,1,1,1,4,6
20,hamiltonian,3,1,9,3,4,6
20,hamiltonian,3,1,1,1,4,6
20,hamiltonian,3,1,3,1,2,6
20,hamiltonian,3,1,11,3,2,6
20,hamiltonian,4,1,9,3,4,6
20,hamiltonian,4,1,11,3,2,6
20,hamiltonian,4,1,3,1,2,6
20,hamiltonian,4,1,1,1,4,6
20,hamiltonian,5,1,1,1,4,6
20,hamiltonian,5,1,3,1,2,6
20,hamiltonian,5,1,11,3,2,6
20,hamiltonian,5,1,9,3,4,6
20,hamiltonian,6,1,1,1,4,6
20,hamiltonian,6,1,9,3,4,6
20,hamiltonian,6,1,11,3,2,6
20,hamiltonian,6,1,3,1,2,6
20,hamiltonian,7,1,11,3,2,6
20,hamiltonian,7,1,3,1,2,6
20,hamiltonian,7,1,1,1,4,6
20,hamiltonian,7,1,9,3,4,6
20,hamiltonian,8,1,11,3,2,6
20,hamiltonian,8,1,9,3,4,6
20,hamiltonian,8,1,1,1,4,6
20,hamiltonian,8,1,3,1,2,6
20,hamiltonian,1,2,2,1,3,6.236067976999999
20,hamiltonian,1,2,10,3,3,6.236067976999999
20,hamiltonian,1,2,8,2,1,6.236067976999999
20,hamiltonian,1,2,16,4,1,6.236067976999999
20,hamiltonian,2,2,2,1,3,6.236067976999999
20,hamiltonian,2,2,10,3,3,6.236067976999999
20,hamiltonian,2,2,16,4,1,6.236067976999999
20,hamiltonian,2,2,8,2,1,6.236067976999999
20,hamiltonian,3,2,8,2,1,6.236067976999999
20,hamiltonian,3,2,16,4,1,6.236067976999999
20,hamiltonian,3,2,10,3,3,6.236067976999999
20,hamiltonian,3,2,2,1,3,6.236067976999999
20,hamiltonian,4,2,16,4,1,6.236067976999999
20,hamiltonian,4,2,8,2,1,6.236067976999999
20,hamiltonian,4,2,2,1,3,6.236067976999999
20,hamiltonian,4,2,10,3,3,6.236067976999999
20,hamiltonian,5,2,16,4,1,6.236067976999999
20,hamiltonian,5,2,8,2,1,6.236067976999999
20,hamiltonian,5,2,10,3,3,6.236067976999999
20,hamiltonian,5,2,2,1,3,6.236067976999999
20,hamiltonian,6,2,10,3,3,6.236067976999999
20,hamiltonian,6,2,2,1,3,6.236067976999999
20,hamiltonian,6,2,8,2,1,6.236067976999999
20,hamiltonian,6,2,16,4,1,6.236067976999999
21,hamiltonian,1,1,14,4,3,5.4142135620000005
21,hamiltonian,1,1,11,3,2,5.4142135620000005
21,hamiltonian,1,1,3,1,2,5.4142135620000005
21,hamiltonian,1,1,1,1,4,5.4142135620000005
21,hamiltonian,2,1,1,1,4,5.4142135620000005
21,hamiltonian,2,1,3,1,2,5.4142135620000005
21,hamiltonian,2,1,11,3,2,5.4142135620000005
21,hamiltonian,2,1,14,4,3,5.4142135620000005
21,hamiltonian,1,2,8,2,1,6.236067976999999
21,hamiltonian,1,2,6,2,3,6.236067976999999
21,hamiltonian,1,2,15,4,2,6.236067976999999
21,hamiltonian,1,2,13,4,4,6.236067976999999
21,hamiltonian,2,2,8,2,1,6.236067976999999
21,hamiltonian,2,2,6,2,3,6.236067976999999
21,hamiltonian,2,2,13,4,4,6.236067976999999
21,hamiltonian,2,2,15,4,2,6.236067976999999
21,hamiltonian,3,2,15,4,2,6.236067976999999
21,hamiltonian,3,2,13,4,4,6.236067976999999
21,hamiltonian,3,2,6,2,3,6.236067976999999
21,hamiltonian,3,2,8,2,1,6.236067976999999
21,hamiltonian,4,2,13,4,4,6.236067976999999
21,hamiltonian,4,2,15,4,2,6.236067976999999
21,hamiltonian,4,2,8,2,1,6.236067976999999
21,hamiltonian,4,2,6,2,3,6.236067976999999
21,hamiltonian,5,2,13,4,4,6.236067976999999
21,hamiltonian,5,2,15,4,2,6.236067976999999
21,hamiltonian,5,2,6,2,3,6.236067976999999
21,hamiltonian,5,2,8,2,1,6.236067976999999
21,hamiltonian,6,2,6,2,3,6.236067976999999
21,hamiltonian,6,2,8,2,1,6.236067976999999
21,hamiltonian,6,2,15,4,2,6.236067976999999
21,hamiltonian,6,2,13,4,4,6.236067976999999
22,hamiltonian,1,1,14,4,3,5.4142135620000005
22,hamiltonian,1,1,11,3,2,5.4142135620000005
22,hamiltonian,1,1,3,1,2,5.4142135620000005
22,hamiltonian,1,1,1,1,4,5.4142135620000005
22,hamiltonian,2,1,1,1,4,5.4142135620000005
22,hamiltonian,2,1,3,1,2,5.4142135620000005
22,hamiltonian,2,1,11,3,2,5.4142135620000005
22,hamiltonian,2,1,14,4,3,5.4142135620000005
22,hamiltonian,1,2,8,2,1,6.236067976999999
22,hamiltonian,1,2,6,2,3,6.236067976999999
22,hamiltonian,1,2,15,4,2,6.236067976999999
22,hamiltonian,1,2,13,4,4,6.236067976999999
22,hamiltonian,2,2,8,2,1,6.236067976999999
22,hamiltonian,2,2,6,2,3,6.236067976999999
22,hamiltonian,2,2,13,4,4,6.236067976999999
22,hamiltonian,2,2,15,4,2,6.236067976999999
22,hamiltonian,3,2,15,4,2,6.236067976999999
22,hamiltonian,3,2,13,4,4,6.236067976999999
22,hamiltonian,3,2,6,2,3,6.236067976999999
22,hamiltonian,3,2,8,2,1,6.236067976999999
22,hamiltonian,4,2,13,4,4,6.236067976999999
22,hamiltonian,4,2,15,4,2,6.236067976999999
22,hamiltonian,4,2,8,2,1,6.236067976999999
22,hamiltonian,4,2,6,2,3,6.236067976999999
22,hamiltonian,5,2,13,4,4,6.236067976999999
22,hamiltonian,5,2,15,4,2,6.236067976999999
22,hamiltonian,5,2,6,2,3,6.236067976999999
22,hamiltonian,5,2,8,2,1,6.236067976999999
22,hamiltonian,6,2,6,2,3,6.236067976999999
22,hamiltonian,6,2,8,2,1,6.236067976999999
22,hamiltonian,6,2,15,4,2,6.236067976999999
22,hamiltonian,6,2,13,4,4,6.236067976999999
23,hamiltonian,1,1,14,4,3,5.4142135620000005
23,hamiltonian,1,1,11,3,2,5.4142135620000005
23,hamiltonian,1,1,3,1,2,5.4142135620000005
23,hamiltonian,1,1,1,1,4,5.4142135620000005
23,hamiltonian,2,1,1,1,4,5.4142135620000005
23,hamiltonian,2,1,3,1,2,5.4142135620000005
23,hamiltonian,2,1,11,3,2,5.4142135620000005
23,hamiltonian,2,1,14,4,3,5.4142135620000005
23,hamiltonian,1,2,8,2,1,6.236067976999999
23,hamiltonian,1,2,6,2,3,6.236067976999999
23,hamiltonian,1,2,15,4,2,6.236067976999999
23,hamiltonian,1,2,13,4,4,6.236067976999999
23,hamiltonian,2,2,8,2,1,6.236067976999999
23,hamiltonian,2,2,6,2,3,6.236067976999999
23,hamiltonian,2,2,13,4,4,6.236067976999999
23,hamiltonian,2,2,15,4,2,6.236067976999999
23,hamiltonian,3,2,15,4,2,6.236067976999999
23,hamiltonian,3,2,13,4,4,6.236067976999999
23,hamiltonian,3,2,6,2,3,6.236067976999999
23,hamiltonian,3,2,8,2,1,6.236067976999999
23,hamiltonian,4,2,13,4,4,6.236067976999999
23,hamiltonian,4,2,15,4,2,6.236067976999999
23,hamiltonian,4,2,8,2,1,6.236067976999999
23,hamiltonian,4,2,6,2,3,6.236067976999999
23,hamiltonian,5,2,13,4,4,6.236067976999999
23,hamiltonian,5,2,15,4,2,6.236067976999999
23,hamiltonian,5,2,6,2,3,6.236067976999999
23,hamiltonian,5,2,8,2,1,6.236067976999999
23,hamiltonian,6,2,6,2,3,6.236067976999999
23,hamiltonian,6,2,8,2,1,6.236067976999999
23,hamiltonian,6,2,15,4,2,6.236067976999999
23,hamiltonian,6,2,13,4,4,6.236067976999999
24,hamiltonian,1,1,14,4,3,5.4142135620000005
24,hamiltonian,1,1,11,3,2,5.4142135620000005
24,hamiltonian,1,1,3,1,2,5.4142135620000005
24,hamiltonian,1,1,1,1,4,5.4142135620000005
24,hamiltonian,2,1,1,1,4,5.4142135620000005
24,hamiltonian,2,1,3,1,2,5.4142135620000005
24,hamiltonian,2,1,11,3,2,5.4142135620000005
24,hamiltonian,2,1,14,4,3,5.4142135620000005
24,hamiltonian,1,2,8,2,1,6.236067976999999
24,hamiltonian,1,2,6,2,3,6.236067976999999
24,hamiltonian,1,2,15,4,2,6.236067976999999
24,hamiltonian,1,2,13,4,4,6.236067976999999
24,hamiltonian,2,2,8,2,1,6.236067976999999
24,hamiltonian,2,2,6,2,3,6.236067976999999
24,hamiltonian,2,2,13,4,4,6.236067976999999
24,hamiltonian,2,2,15,4,2,6.236067976999999
24,hamiltonian,3,2,15,4,2,6.236067976999999
24,hamiltonian,3,2,13,4,4,6.236067976999999
24,hamiltonian,3,2,6,2,3,6.236067976999999
24,hamiltonian,3,2,8,2,1,6.236067976999999
24,hamiltonian,4,2,13,4,4,6.236067976999999
24,hamiltonian,4,2,15,4,2,6.236067976999999
24,hamiltonian,4,2,8,2,1,6.236067976999999
24,hamiltonian,4,2,6,2,3,6.236067976999999
24,hamiltonian,5,2,13,4,4,6.236067976999999
24,hamiltonian,5,2,15,4,2,6.236067976999999
24,hamiltonian,5,2,6,2,3,6.236067976999999
24,hamiltonian,5,2,8,2,1,6.236067976999999
24,hamiltonian,6,2,6,2,3,6.236067976999999
24,hamiltonian,6,2,8,2,1,6.236067976999999
24,hamiltonian,6,2,15,4,2,6.236067976999999
24,hamiltonian,6,2,13,4,4,6.236067976999999
25,hamiltonian,1,1,5,2,4,5.4142135620000005
25,hamiltonian,1,1,10,3,3,5.4142135620000005
25,hamiltonian,1,1,12,3,1,5.4142135620000005
25,hamiltonian,1,1,4,1,1,5.4142135620000005
25,hamiltonian,2,1,4,1,1,5.4142135620000005
25,hamiltonian,2,1,12,3,1,5.4142135620000005
25,hamiltonian,2,1,10,3,3,5.4142135620000005
25,hamiltonian,2,1,5,2,4,5.4142135620000005
25,hamiltonian,1,2,8,2,1,6.236067976999999
25,hamiltonian,1,2,6,2,3,6.236067976999999
25,hamiltonian,1,2,15,4,2,6.236067976999999
25,hamiltonian,1,2,13,4,4,6.236067976999999
25,hamiltonian,2,2,8,2,1,6.236067976999999
25,hamiltonian,2,2,6,2,3,6.236067976999999
25,hamiltonian,2,2,13,4,4,6.236067976999999
25,hamiltonian,2,2,15,4,2,6.236067976999999
25,hamiltonian,3,2,15,4,2,6.236067976999999
25,hamiltonian,3,2,13,4,4,6.236067976999999
25,hamiltonian,3,2,6,2,3,6.236067976999999
25,hamiltonian,3,2,8,2,1,6.236067976999999
25,hamiltonian,4,2,13,4,4,6.236067976999999
25,hamiltonian,4,2,15,4,2,6.236067976999999
25,hamiltonian,4,2,8,2,1,6.236067976999999
25,hamiltonian,4,2,6,2,3,6.236067976999999
25,hamiltonian,5,2,13,4,4,6.236067976999999
25,hamiltonian,5,2,15,4,2,6.236067976999999
25,hamiltonian,5,2,6,2,3,6.236067976999999
25,hamiltonian,5,2,8,2,1,6.236067976999999
25,hamiltonian,6,2,6,2,3,6.236067976999999
25,hamiltonian,6,2,8,2,1,6.236067976999999
25,hamiltonian,6,2,15,4,2,6.236067976999999
25,hamiltonian,6,2,13,4,4,6.236067976999999
26,hamiltonian,1,1,5,2,4,5.4142135620000005
26,hamiltonian,1,1,10,3,3,5.4142135620000005
26,hamiltonian,1,1,12,3,1,5.4142135620000005
26,hamiltonian,1,1,4,1,1,5.4142135620000005
26,hamiltonian,2,1,4,1,1,5.4142135620000005
26,hamiltonian,2,1,12,3,1,5.4142135620000005
26,hamiltonian,2,1,10,3,3,5.4142135620000005
26,hamiltonian,2,1,5,2,4,5.4142135620000005
26,hamiltonian,1,2,8,2,1,6.236067976999999
26,hamiltonian,1,2,6,2,3,6.236067976999999
26,hamiltonian,1,2,15,4,2,6.236067976999999
26,hamiltonian,1,2,13,4,4,6.236067976999999
26,hamiltonian,2,2,8,2,1,6.236067976999999
26,hamiltonian,2,2,6,2,3,6.236067976999999
26,hamiltonian,2,2,13,4,4,6.236067976999999
26,hamiltonian,2,2,15,4,2,6.236067976999999
26,hamiltonian,3,2,15,4,2,6.236067976999999
26,hamiltonian,3,2,13,4,4,6.236067976999999
26,hamiltonian,3,2,6,2,3,6.236067976999999
26,hamiltonian,3,2,8,2,1,6.236067976999999
26,hamiltonian,4,2,13,4,4,6.236067976999999
26,hamiltonian,4,2,15,4,2,6.236067976999999
26,hamiltonian,4,2,8,2,1,6.236067976999999
26,hamiltonian,4,2,6,2,3,6.236067976999999
26,hamiltonian,5,2,13,4,4,6.236067976999999
26,hamiltonian,5,2,15,4,2,6.236067976999999
26,hamiltonian,5,2,6,2,3,6.236067976999999
26,hamiltonian,5,2,8,2,1,6.236067976999999
26,hamiltonian,6,2,6,2,3,6.236067976999999
26,hamiltonian,6,2,8,2,1,6.236067976999999
26,hamiltonian,6,2,15,4,2,6.236067976999999
26,hamiltonian,6,2,13,4,4,6.236067976999999
27,hamiltonian,1,1,5,2,4,5.4142135620000005
27,hamiltonian,1,1,10,3,3,5.4142135620000005
27,hamiltonian,1,1,12,3,1,5.4142135620000005
27,hamiltonian,1,1,4,1,1,5.4142135620000005
27,hamiltonian,2,1,4,1,1,5.4142135620000005
27,hamiltonian,2,1,12,3,1,5.4142135620000005
27,hamiltonian,2,1,10,3,3,5.4142135620000005
27,hamiltonian,2,1,5,2,4,5.4142135620000005
27,hamiltonian,1,2,8,2,1,6.236067976999999
27,hamiltonian,1,2,6,2,3,6.236067976999999
27,hamiltonian,1,2,15,4,2,6.236067976999999
27,hamiltonian,1,2,13,4,4,6.236067976999999
27,hamiltonian,2,2,8,2,1,6.236067976999999
27,hamiltonian,2,2,6,2,3,6.236067976999999
27,hamiltonian,2,2,13,4,4,6.236067976999999
27,hamiltonian,2,2,15,4,2,6.236067976999999
27,hamiltonian,3,2,15,4,2,6.236067976999999
27,hamiltonian,3,2,13,4,4,6.236067976999999
27,hamiltonian,3,2,6,2,3,6.236067976999999
27,hamiltonian,3,2,8,2,1,6.236067976999999
27,hamiltonian,4,2,13,4,4,6.236067976999999
27,hamiltonian,4,2,15,4,2,6.236067976999999
27,hamiltonian,4,2,8,2,1,6.236067976999999
27,hamiltonian,4,2,6,2,3,6.236067976999999
27,hamiltonian,5,2,13,4,4,6.236067976999999
27,hamiltonian,5,2,15,4,2,6.236067976999999
27,hamiltonian,5,2,6,2,3,6.236067976999999
27,hamiltonian,5,2,8,2,1,6.236067976999999
27,hamiltonian,6,2,6,2,3,6.236067976999999
27,hamiltonian,6,2,8,2,1,6.236067976999999
27,hamiltonian,6,2,15,4,2,6.236067976999999
27,hamiltonian,6,2,13,4,4,6.236067976999999
28,hamiltonian,1,1,5,2,4,5.4142135620000005
28,hamiltonian,1,1,10,3,3,5.4142135620000005
28,hamiltonian,1,1,12,3,1,5.4142135620000005
28,hamiltonian,1,1,4,1,1,5.4142135620000005
28,hamiltonian,2,1,4,1,1,5.4142135620000005
28,hamiltonian,2,1,12,3,1,5.4142135620000005
28,hamiltonian,2,1,10,3,3,5.4142135620000005
28,hamiltonian,2,1,5,2,4,5.4142135620000005
28,hamiltonian,1,2,8,2,1,6.236067976999999
28,hamiltonian,1,2,6,2,3,6.236067976999999
28,hamiltonian,1,2,15,4,2,6.236067976999999
28,hamiltonian,1,2,13,4,4,6.236067976999999
28,hamiltonian,2,2,8,2,1,6.236067976999999
28,hamiltonian,2,2,6,2,3,6.236067976999999
28,hamiltonian,2,2,13,4,4,6.236067976999999
28,hamiltonian,2,2,15,4,2,6.236067976999999
28,hamiltonian,3,2,15,4,2,6.236067976999999
28,hamiltonian,3,2,13,4,4,6.236067976999999
28,hamiltonian,3,2,6,2,3,6.236067976999999
28,hamiltonian,3,2,8,2,1,6.236067976999999
28,hamiltonian,4,2,13,4,4,6.236067976999999
28,hamiltonian,4,2,15,4,2,6.236067976999999
28,hamiltonian,4,2,8,2,1,6.236067976999999
28,hamiltonian,4,2,6,2,3,6.236067976999999
28,hamiltonian,5,2,13,4,4,6.236067976999999
28,hamiltonian,5,2,15,4,2,6.236067976999999
28,hamiltonian,5,2,6,2,3,6.236067976999999
28,hamiltonian,5,2,8,2,1,6.236067976999999
28,hamiltonian,6,2,6,2,3,6.236067976999999
28,hamiltonian,6,2,8,2,1,6.236067976999999
28,hamiltonian,6,2,15,4,2,6.236067976999999
28,hamiltonian,6,2,13,4,4,6.236067976999999
29,hamiltonian,1,1,8,2,1,5.886349515999999
29,hamiltonian,1,1,15,4,2,5.886349515999999
29,hamiltonian,1,1,10,3,3,5.886349515999999
29,hamiltonian,1,1,1,1,4,5.886349515999999
29,hamiltonian,2,1,1,1,4,5.886349515999999
29,hamiltonian,2,1,10,3,3,5.886349515999999
29,hamiltonian,2,1,15,4,2,5.886349515999999
29,hamiltonian,2,1,8,2,1,5.886349515999999
29,hamiltonian,1,2,12,3,1,5.4142135620000005
29,hamiltonian,1,2,7,2,2,5.4142135620000005
29,hamiltonian,1,2,5,2,4,5.4142135620000005
29,hamiltonian,1,2,13,4,4,5.4142135620000005
29,hamiltonian,2,2,13,4,4,5.4142135620000005
29,hamiltonian,2,2,5,2,4,5.4142135620000005
29,hamiltonian,2,2,7,2,2,5.4142135620000005
29,hamiltonian,2,2,12,3,1,5.4142135620000005
30,hamiltonian,1,1,8,2,1,5.886349515999999
30,hamiltonian,1,1,15,4,2,5.886349515999999
30,hamiltonian,1,1,10,3,3,5.886349515999999
30,hamiltonian,1,1,1,1,4,5.886349515999999
30,hamiltonian,2,1,1,1,4,5.886349515999999
30,hamiltonian,2,1,10,3,3,5.886349515999999
30,hamiltonian,2,1,15,4,2,5.886349515999999
30,hamiltonian,2,1,8,2,1,5.886349515999999
30,hamiltonian,1,2,12,3,1,5.4142135620000005
30,hamiltonian,1,2,7,2,2,5.4142135620000005
30,hamiltonian,1,2,5,2,4,5.4142135620000005
30,hamiltonian,1,2,13,4,4,5.4142135620000005
30,hamiltonian,2,2,13,4,4,5.4142135620000005
30,hamiltonian,2,2,5,2,4,5.4142135620000005
30,hamiltonian,2,2,7,2,2,5.4142135620000005
30,hamiltonian,2,2,12,3,1,5.4142135620000005
31,hamiltonian,1,1,8,2,1,5.886349515999999
31,hamiltonian,1,1,15,4,2,5.886349515999999
31,hamiltonian,1,1,10,3,3,5.886349515999999
31,hamiltonian,1,1,1,1,4,5.886349515999999
31,hamiltonian,2,1,1,1,4,5.886349515999999
31,hamiltonian,2,1,10,3,3,5.886349515999999
31,hamiltonian,2,1,15,4,2,5.886349515999999
31,hamiltonian,2,1,8,2,1,5.886349515999999
31,hamiltonian,1,2,12,3,1,5.4142135620000005
31,hamiltonian,1,2,7,2,2,5.4142135620000005
31,hamiltonian,1,2,5,2,4,5.4142135620000005
31,hamiltonian,1,2,13,4,4,5.4142135620000005
31,hamiltonian,2,2,13,4,4,5.4142135620000005
31,hamiltonian,2,2,5,2,4,5.4142135620000005
31,hamiltonian,2,2,7,2,2,5.4142135620000005
31,hamiltonian,2,2,12,3,1,5.4142135620000005
32,hamiltonian,1,1,8,2,1,5.886349515999999
32,hamiltonian,1,1,15,4,2,5.886349515999999
32,hamiltonian,1,1,10,3,3,5.886349515999999
32,hamiltonian,1,1,1,1,4,5.886349515999999
32,hamiltonian,2,1,1,1,4,5.886349515999999
32,hamiltonian,2,1,10,3,3,5.886349515999999
32,hamiltonian,2,1,15,4,2,5.886349515999999
32,hamiltonian,2,1,8,2,1,5.886349515999999
32,hamiltonian,1,2,12,3,1,5.4142135620000005
32,hamiltonian,1,2,7,2,2,5.4142135620000005
