sub,ses,context,switch,train_type,transfer,full_transfer_first,original_house,t,n_clicks,n_cc,n_oc,n_lc,n_nc,setting_sticks,setting_slips,context_changes,accuracy,setting_errors,general_errors,learned_setting_errors,rt,win,rt_correct,transition_probabilities
12,3,3,0,2,1,1,2,20.5,2.7,2.375,0.2,0.3,0.125,0,0.1,0.3,0.9576190476190476,0.02880952380952381,0.013571428571428571,0.03988095238095238,0.79955,0.9,0.5100526315789474,NA
12,3,4,0,2,2,1,NA,60.5,2.325,2.15,0.05,0.1,0.125,0,0.025,0.075,0.98,0.005,0.015000000000000001,0.0125,0.56085,0.95,0.56085,NA
13,1,1,0,NA,NA,NA,NA,90.3953488372093,4.511627906976744,2.89922480620155,0.5271317829457365,NA,1.0852713178294573,0.031007751937984496,0.17054263565891473,1.124031007751938,0.8562399116058487,0.04101762882200639,0.10274245957214494,NA,1.3448682170542636,0.7596899224806202,0.6445140186915888,NA
13,1,1,1,NA,NA,NA,NA,174,1,1,0,NA,0,0,0,0,1,0,0,NA,7.034,1,7.034,NA
13,1,2,0,NA,NA,NA,NA,165.21487603305786,3.1487603305785123,2.644628099173554,0.17355371900826447,NA,0.3305785123966942,0.01652892561983471,0.06611570247933884,0.33884297520661155,0.9536862127771218,0.01726354453627181,0.02905024268660632,NA,0.6371900826446281,0.8760330578512396,0.5558521739130435,NA
13,1,2,1,NA,NA,NA,NA,152.5,7.5,3,2.5,NA,2,0.5,0.5,2,0.5909090909090909,0.22727272727272727,0.18181818181818182,NA,4.471,0.5,2.067,NA
13,2,1,0,1,NA,NA,NA,152.69281045751634,2.9019607843137254,2.6862745098039214,0.1437908496732026,NA,0.0718954248366013,0.013071895424836602,0.0392156862745098,0.12418300653594772,0.9721507795037206,0.01923742560997463,0.00861179488630469,NA,0.37133986928104573,0.8823529411764706,0.3169798657718121,0.03425925925925926
13,2,1,1,1,NA,NA,NA,143.42857142857142,10.571428571428571,2.7142857142857144,7.857142857142857,NA,0,0,0,0,0.2473922902494331,0.7526077097505669,0,NA,5.311285714285714,0,NA,NA
13,2,2,0,1,NA,NA,NA,169.92763157894737,2.914473684210526,2.625,0.28289473684210525,NA,0.006578947368421052,0.046052631578947366,0.07236842105263158,0.16447368421052633,0.9545243316624895,0.04218619465329992,0.003289473684210526,NA,0.4355131578947368,0.9013157894736842,0.24130555555555555,0.34285714285714286
13,2,2,1,1,NA,NA,NA,145.625,14.5,2.5,12,NA,0,0,0,0,0.2015168260857916,0.7984831739142084,0,NA,7.73275,0,NA,NA
13,3,3,0,1,1,1,1,20.5,3.05,2.85,0.1,0.2,0.1,0.025,0.05,0.15,0.9763888888888889,0.011805555555555555,0.011805555555555555,0.02361111111111111,1.98005,0.75,0.3208947368421053,NA
13,3,4,0,1,2,1,NA,60.5,5.6,2.95,1.175,2.65,1.475,0.275,0.475,2.925,0.5396024114774115,0.17497710622710622,0.2854204822954823,0.4603975885225885,0.681525,0.5,0.5446363636363636,NA
14,1,1,0,NA,NA,NA,NA,63.4125,2.7875,2.425,0.1375,NA,0.225,0.0125,0.05,0.2,0.9654411764705882,0.013051470588235295,0.02150735294117647,NA,1.8292125,0.9625,1.5304545454545455,NA
14,1,1,1,NA,NA,NA,NA,88,1,1,0,NA,0,0,0,0,1,0,0,NA,5.159,1,5.159,NA
14,1,2,0,NA,NA,NA,NA,103.53571428571429,2.988095238095238,2.7261904761904763,0.08333333333333333,NA,0.17857142857142858,0,0.03571428571428571,0.15476190476190477,0.9774659863945578,0.007086167800453514,0.015447845804988663,NA,1.2504523809523809,0.9404761904761905,1.1327831325301205,NA
14,1,2,1,NA,NA,NA,NA,85,4.5,1.5,1,NA,2,0,0.5,1.5,0.625,0.125,0.25,NA,6.134,0.5,1.109,NA
14,2,1,0,1,NA,NA,NA,146.26797385620915,2.450980392156863,2.372549019607843,0.0784313725490196,NA,0,0.013071895424836602,0.013071895424836602,0.0392156862745098,0.9900923332295881,0.009907666770411869,0,NA,1.06059477124183,0.9738562091503268,0.978225165562914,0.29800221975582686
14,2,1,1,1,NA,NA,NA,129,8.428571428571429,3.5714285714285716,4.857142857142857,NA,0,0,0,0,0.42108843537414964,0.5789115646258504,0,NA,6.107428571428572,0,NA,NA
14,2,2,0,1,NA,NA,NA,177.72368421052633,2.5,2.4934210526315788,0,NA,0.006578947368421052,0,0,0.006578947368421052,0.9983552631578947,0,0.001644736842105263,NA,0.9421513157894736,0.9736842105263158,0.9421513157894736,0.2815814850530376
14,2,2,1,1,NA,NA,NA,133,9.75,1.75,8,NA,0,0,0,0,0.19595773915626857,0.8040422608437314,0,NA,9.08975,0,NA,NA
14,3,3,0,1,1,1,2,20.5,2.2,2.1,0.05,0.1,0.05,0,0.025,0.075,0.9857142857142858,0.007142857142857143,0.007142857142857143,0.014285714285714285,0.74055,0.975,0.5167948717948718,NA
14,3,4,0,1,2,1,NA,60.5,4.55,2.575,1.05,1.975,0.925,0.325,0.525,2.25,0.6373809523809524,0.21029761904761904,0.15232142857142858,0.3626190476190476,1.13865,0.525,0.6548636363636363,NA
15,1,1,0,NA,NA,NA,NA,65.06896551724138,3.3908045977011496,2.5632183908045976,0.2413793103448276,NA,0.5862068965517241,0.022988505747126436,0.10344827586206896,0.5747126436781609,0.9134549677653125,0.023048885979920462,0.06349614625476695,NA,2.339057471264368,0.8850574712643678,1.8864814814814814,NA
15,1,1,1,NA,NA,NA,NA,95,1,1,0,NA,0,0,0,0,1,0,0,NA,16.992,1,16.992,NA
15,1,2,0,NA,NA,NA,NA,110.53571428571429,3.0238095238095237,2.5714285714285716,0.15476190476190477,NA,0.2976190476190476,0.011904761904761904,0.07142857142857142,0.2976190476190476,0.9414965986394558,0.018877551020408164,0.039625850340136055,NA,1.4469404761904763,0.9285714285714286,1.2947215189873418,NA
15,1,2,1,NA,NA,NA,NA,92,6,2,1.5,NA,2.5,0.5,0.5,3,0.6363636363636364,0.13636363636363635,0.22727272727272727,NA,7.129,0.5,6.058,NA
15,2,1,0,2,NA,NA,NA,154.13274336283186,2.6548672566371683,2.52212389380531,0.12389380530973451,NA,0.008849557522123894,0.017699115044247787,0.04424778761061947,0.09734513274336283,0.9807838179519596,0.017446270543615677,0.001769911504424779,NA,3.814840707964602,0.9646017699115044,3.8119,0.21843434343434343
15,2,1,1,2,NA,NA,NA,157.17021276595744,6.276595744680851,2.5106382978723403,3.765957446808511,NA,0,0,0,0,0.41198919284025665,0.5880108071597433,0,NA,5.177446808510639,0.06382978723404255,2.275333333333333,NA
15,2,2,0,2,NA,NA,NA,169.71428571428572,2.857142857142857,2.5714285714285716,0.2857142857142857,NA,0,0.05357142857142857,0.07142857142857142,0.14285714285714285,0.9617772108843538,0.038222789115646257,0,NA,2.897544642857143,0.9285714285714286,2.613264150943396,0.2264050901378579
15,2,2,1,2,NA,NA,NA,157.25,6.4375,2.6041666666666665,3.8333333333333335,NA,0,0,0,0,0.4032986111111111,0.5967013888888889,0,NA,5.670166666666667,0.0625,3.738,NA
15,3,3,0,2,1,1,1,20.5,3.25,2.575,0.175,0.375,0.5,0.025,0.075,0.325,0.9485256410256411,0.013846153846153847,0.037628205128205125,0.029615384615384616,2.0382000000000002,0.925,1.5860526315789474,NA
15,3,4,0,2,2,1,NA,60.5,2.8,2.575,0.075,0.225,0.15,0.025,0.025,0.25,0.9611309523809524,0.010714285714285714,0.028154761904761905,0.038869047619047616,2.612025,0.9,2.5465128205128207,NA
16,1,1,0,NA,NA,NA,NA,68.20408163265306,4.13265306122449,2.5816326530612246,0.5816326530612245,NA,0.9693877551020408,0.04081632653061224,0.25510204081632654,1.0816326530612246,0.8517793997385834,0.0632380091563765,0.08498259110504008,NA,2.841377551020408,0.7857142857142857,2.2235697674418606,NA
16,1,1,1,NA,NA,NA,NA,106,7,3,3,NA,1,1,1,4,0.42857142857142855,0.42857142857142855,0.14285714285714285,NA,6.109,0,NA,NA
16,1,2,0,NA,NA,NA,NA,121.53571428571429,2.9761904761904763,2.3095238095238093,0.2261904761904762,NA,0.44047619047619047,0.023809523809523808,0.10714285714285714,0.42857142857142855,0.9298152244580816,0.02571971679114536,0.044465058750773036,NA,1.630059523809524,0.8928571428571429,1.2776410256410256,NA
16,1,2,1,NA,NA,NA,NA,103,15,4.5,5,NA,5.5,0.5,1,7.5,0.4629629629629629,0.3333333333333333,0.2037037037037037,NA,7.888,0.5,5.992,NA
16,2,1,0,2,NA,NA,NA,178.12389380530973,2.4867256637168142,2.2831858407079646,0.20353982300884957,NA,0,0.05309734513274336,0.04424778761061947,0.10619469026548672,0.9611672987779183,0.03883270122208175,0,NA,1.8469646017699115,0.9557522123893806,1.660570093457944,0.23892773892773891
16,2,1,1,2,NA,NA,NA,150.51063829787233,6.425531914893617,2.595744680851064,3.8297872340425534,NA,0,0,0,0,0.39216480918608576,0.6078351908139142,0,NA,4.826148936170212,0.06382978723404255,1.892,NA
16,2,2,0,2,NA,NA,NA,151.09821428571428,2.875,2.7589285714285716,0.11607142857142858,NA,0,0.026785714285714284,0.03571428571428571,0.07142857142857142,0.9815051020408163,0.018494897959183673,0,NA,1.652044642857143,0.9732142857142857,1.5501100917431192,0.48520084566596194
16,2,2,1,2,NA,NA,NA,150.72916666666666,6.333333333333333,2.4791666666666665,3.8541666666666665,NA,0,0,0,0,0.3957175925925926,0.6042824074074074,0,NA,5.442958333333333,0.08333333333333333,1.7545,NA
16,3,3,0,2,1,1,2,20.5,2.65,2.55,0.05,0.1,0.05,0,0.025,0.075,0.990909090909091,0.004545454545454545,0.004545454545454545,0.00909090909090909,1.3606,0.975,1.2897179487179486,NA
16,3,4,0,2,2,1,NA,60.5,3.2,2.625,0.2,0.3,0.375,0,0.1,0.4,0.9461111111111111,0.01986111111111111,0.034027777777777775,0.030555555555555555,1.7172,0.875,1.7172,NA
17,1,1,0,NA,NA,NA,NA,63.4125,3.35,2.6125,0.275,NA,0.4625,0.025,0.075,0.5125,0.9415801972963098,0.022690141273900864,0.035729661429789304,NA,1.058075,0.9375,0.9280779220779221,NA
17,1,1,1,NA,NA,NA,NA,88,3,3,0,NA,0,0,0,0,1,0,0,NA,1.833,1,1.833,NA
17,1,2,0,NA,NA,NA,NA,103.53571428571429,3.2976190476190474,2.6785714285714284,0.19047619047619047,NA,0.42857142857142855,0,0.08333333333333333,0.4166666666666667,0.9378607503607503,0.018632756132756133,0.04350649350649351,NA,1.00075,0.9047619047619048,0.9877560975609756,NA
17,1,2,1,NA,NA,NA,NA,85,6.5,2,2,NA,2.5,0.5,0.5,2,0.5909090909090909,0.18181818181818182,0.22727272727272727,NA,5.4585,0.5,3.617,NA
17,2,1,0,1,NA,NA,NA,149.86274509803923,2.496732026143791,2.4379084967320264,0.058823529411764705,NA,0,0.013071895424836602,0.013071895424836602,0.0392156862745098,0.9901960784313726,0.00980392156862745,0,NA,0.7638562091503268,0.9738562091503268,0.6592384105960265,0.5719086021505376
17,2,1,1,1,NA,NA,NA,141,7.571428571428571,2.5714285714285716,5,NA,0,0,0,0,0.3233766233766234,0.6766233766233766,0,NA,6.532571428571428,0,NA,NA
17,2,2,0,1,NA,NA,NA,173,2.5592105263157894,2.4802631578947367,0.07894736842105263,NA,0,0.013157894736842105,0.019736842105263157,0.06578947368421052,0.9882661198450672,0.011733880154932786,0,NA,0.7911907894736842,0.9802631578947368,0.7530133333333333,0.603781512605042
17,2,2,1,1,NA,NA,NA,143.5,7.375,2.875,4.5,NA,0,0,0.125,0.25,0.39166666666666666,0.6083333333333333,0,NA,5.57225,0,NA,NA
17,3,3,0,1,1,1,1,20.5,2.725,2.625,0.1,0.1,0,0,0.05,0.1,0.9816666666666667,0.018333333333333333,0,0.018333333333333333,0.60045,0.9,0.5656153846153846,NA
17,3,4,0,1,2,1,NA,60.5,2.975,2.75,0.1,0.2,0.125,0.025,0.05,0.175,0.9677777777777777,0.015555555555555555,0.016666666666666666,0.029444444444444443,0.6848,0.875,0.6134615384615385,NA
18,1,1,0,NA,NA,NA,NA,91.68595041322314,2.87603305785124,2.5702479338842976,0.09917355371900827,NA,0.2066115702479339,0,0.03305785123966942,0.19834710743801653,0.9767152039879312,0.0073461891643709825,0.015938606847697757,NA,0.8498429752066116,0.9421487603305785,0.5595666666666667,NA
18,1,1,1,NA,NA,NA,NA,89,3,3,0,NA,0,0,0,0,1,0,0,NA,3.05,1,3.05,NA
18,1,2,0,NA,NA,NA,NA,157.1048387096774,2.8629032258064515,2.556451612903226,0.0967741935483871,NA,0.20967741935483872,0,0.03225806451612903,0.1935483870967742,0.9772476732628536,0.0060224089635854345,0.01672991777356104,NA,0.417491935483871,0.9435483870967742,0.41221138211382113,NA
18,1,2,1,NA,NA,NA,NA,106,8,2.5,2,NA,3.5,0.5,0.5,3.5,0.6071428571428571,0.14285714285714285,0.25,NA,3.6415,0.5,2.95,NA
18,2,1,0,1,NA,NA,NA,138.40522875816993,2.6601307189542482,2.5294117647058822,0.1111111111111111,NA,0.0196078431372549,0.013071895424836602,0.026143790849673203,0.0718954248366013,0.9812999273783588,0.013525780682643427,0.0051742919389978215,NA,0.5530261437908497,0.9607843137254902,0.42954,0.49700897308075775
18,2,1,1,1,NA,NA,NA,150.28571428571428,8.571428571428571,2.5714285714285716,6,NA,0,0,0.14285714285714285,0.2857142857142857,0.30980725623582767,0.6901927437641723,0,NA,4.054857142857143,0,0.167,NA
18,2,2,0,1,NA,NA,NA,183.67763157894737,2.861842105263158,2.5065789473684212,0.34868421052631576,NA,0.006578947368421052,0.05921052631578947,0.09868421052631579,0.2236842105263158,0.947592940685046,0.051310568086883876,0.0010964912280701754,NA,0.5452828947368421,0.868421052631579,0.3143426573426573,0.4287323943661972
18,2,2,1,1,NA,NA,NA,151.625,12.625,2.375,10.125,NA,0.125,0,0,0,0.22383832565284179,0.7721294162826421,0.004032258064516129,NA,6.933125,0,NA,NA
18,3,3,0,1,1,1,2,20.5,2.925,2.3,0.1,0.15,0.525,0,0.05,0.35,0.9486943319838057,0.006477732793522267,0.04482793522267207,0.009109311740890687,0.492925,0.9,0.24370270270270272,NA
18,3,4,0,1,2,1,NA,60.5,3.1,2.525,0.1,0.2,0.475,0.025,0.05,0.25,0.9491991341991342,0.00787878787878788,0.04292207792207792,0.018354978354978353,0.64785,0.925,0.35389473684210526,NA
19,1,1,0,NA,NA,NA,NA,106.94771241830065,3.522875816993464,2.6601307189542482,0.29411764705882354,NA,0.5686274509803921,0.006535947712418301,0.11764705882352941,0.6143790849673203,0.9132704713587066,0.029422130157424273,0.05730739848386907,NA,1.0276666666666667,0.8627450980392157,0.8294142857142857,NA
19,1,1,1,NA,NA,NA,NA,132,2,2,0,NA,0,0,0,0,1,0,0,NA,6.868,1,6.868,NA
19,1,2,0,NA,NA,NA,NA,190.4,3.2,2.5703703703703704,0.17037037037037037,NA,0.45925925925925926,0.014814814814814815,0.044444444444444446,0.4444444444444444,0.9316225749559083,0.010864197530864197,0.05751322751322751,NA,0.866037037037037,0.8740740740740741,0.71008,NA
19,1,2,1,NA,NA,NA,NA,143.5,7,2.5,2,NA,2.5,0.5,0.5,2,0.3958333333333333,0.25,0.35416666666666663,NA,6.384,0,6.551,NA
19,2,1,0,2,NA,NA,NA,140.93805309734512,3.15929203539823,2.4867256637168142,0.6371681415929203,NA,0.035398230088495575,0.017699115044247787,0.12389380530973451,0.2920353982300885,0.9260468145423898,0.07234417499904225,0.0016090104585679808,NA,0.6381592920353982,0.8761061946902655,0.5638818181818182,0.47259358288770054
19,2,1,1,2,NA,NA,NA,171.5531914893617,6.617021276595745,2.5531914893617023,4.0638297872340425,NA,0,0,0,0,0.4011613091400325,0.5988386908599674,0,NA,3.4741063829787233,0.1702127659574468,1.863,NA
19,2,2,0,2,NA,NA,NA,170.95535714285714,3.4464285714285716,2.625,0.8035714285714286,NA,0.017857142857142856,0.0625,0.19642857142857142,0.4017857142857143,0.8928558544629973,0.10487657184085755,0.0022675736961451248,NA,0.8168035714285714,0.7857142857142857,0.5659714285714286,0.5897001934235977
19,2,2,1,2,NA,NA,NA,171.33333333333334,6.3125,2.6458333333333335,3.6458333333333335,NA,0.020833333333333332,0,0,0.020833333333333332,0.4107142857142857,0.5866815476190476,0.0026041666666666665,NA,3.3741041666666667,0.14583333333333334,NA,NA
19,3,3,0,2,1,1,1,20.5,6.35,3,1.075,1.5,2.275,0.075,0.5,2.1,0.6740150328472697,0.11077713222450064,0.21520783492822967,0.14832839674944936,1.29605,0.575,0.968551724137931,NA
19,3,4,0,2,2,1,NA,60.5,3.3,2.75,0.15,0.25,0.4,0.025,0.075,0.3,0.9469852941176471,0.017107843137254903,0.035906862745098043,0.024215686274509804,0.6149,0.8,0.38251351351351354,NA
20,1,1,0,NA,NA,NA,NA,91.44166666666666,3.058333333333333,2.591666666666667,0.16666666666666666,NA,0.3,0.008333333333333333,0.041666666666666664,0.26666666666666666,0.9654007816014395,0.010982718548508023,0.023616499850052482,NA,1.2624833333333334,0.9583333333333334,1.1548620689655174,NA
20,1,1,1,NA,NA,NA,NA,88,4,4,0,NA,0,0,0,0,1,0,0,NA,3.967,1,3.967,NA
20,1,2,0,NA,NA,NA,NA,156.1048387096774,3.0161290322580645,2.7096774193548385,0.0967741935483871,NA,0.20967741935483872,0.016129032258064516,0.04032258064516129,0.16129032258064516,0.9686827956989247,0.01014784946236559,0.021169354838709676,NA,1.0684193548387098,0.9435483870967742,0.9085546218487395,NA
20,1,2,1,NA,NA,NA,NA,105,5.5,2.5,1,NA,2,0.5,0.5,2.5,0.6666666666666666,0.1111111111111111,0.2222222222222222,NA,4.783,0.5,3.483,NA
20,2,1,0,2,NA,NA,NA,150.94690265486724,2.938053097345133,2.7168141592920354,0.22123893805309736,NA,0,0,0.07079646017699115,0.1415929203539823,0.9683944374209861,0.0316055625790139,0,NA,0.8727079646017699,0.9292035398230089,0.8205267857142857,0.4053408597481546
20,2,1,1,2,NA,NA,NA,174.7872340425532,6.595744680851064,2.74468085106383,3.851063829787234,NA,0,0,0.02127659574468085,0.0425531914893617,0.40152819993245525,0.5984718000675447,0,NA,4.300042553191489,0.02127659574468085,NA,NA
20,2,2,0,2,NA,NA,NA,158.14285714285714,2.6160714285714284,2.4642857142857144,0.14285714285714285,NA,0.008928571428571428,0.008928571428571428,0.044642857142857144,0.09821428571428571,0.9764455782312925,0.020578231292517006,0.002976190476190476,NA,0.8797053571428571,0.9642857142857143,0.8175135135135135,0.44772727272727275
20,2,2,1,2,NA,NA,NA,174.5,6.3125,2.4375,3.8541666666666665,NA,0.020833333333333332,0,0.020833333333333332,0.0625,0.37541335978835977,0.6222718253968254,0.0023148148148148147,NA,4.1913124999999996,0.041666666666666664,0.383,NA
20,3,3,0,2,1,1,2,20.5,3.125,2.725,0.125,0.25,0.275,0.025,0.075,0.225,0.9493589743589743,0.020673076923076922,0.02996794871794872,0.0391025641025641,0.772075,0.9,0.5881578947368421,NA
20,3,4,0,2,2,1,NA,60.5,2.725,2.375,0.05,0.15,0.3,0,0.025,0.075,0.96875,0.003125,0.028125,0.01875,0.53915,0.95,0.4234871794871795,NA
21,1,1,0,NA,NA,NA,NA,91.44166666666666,2.875,2.575,0.09166666666666666,NA,0.20833333333333334,0,0.03333333333333333,0.175,0.9758267195767196,0.006792328042328042,0.017380952380952382,NA,1.340425,0.9583333333333334,1.2865084745762712,NA
21,1,1,1,NA,NA,NA,NA,88,2,2,0,NA,0,0,0,0,1,0,0,NA,13.885,1,13.885,NA
21,1,2,0,NA,NA,NA,NA,156.1048387096774,2.7903225806451615,2.620967741935484,0.06451612903225806,NA,0.10483870967741936,0,0.024193548387096774,0.11290322580645161,0.9847394540942928,0.005707196029776675,0.009553349875930522,NA,1.2689435483870968,0.967741935483871,1.2689435483870968,NA
21,1,2,1,NA,NA,NA,NA,105,2,1,0,NA,1,0,0,0.5,0.6666666666666666,0,0.3333333333333333,NA,5.63,1,3.459,NA
21,2,1,0,1,NA,NA,NA,142.8562091503268,2.738562091503268,2.6013071895424837,0.13725490196078433,NA,0,0.0196078431372549,0.0392156862745098,0.0784313725490196,0.9774976657329598,0.02250233426704015,0,NA,1.3764183006535948,0.954248366013072,1.2295637583892618,0.40604575163398693
21,2,1,1,1,NA,NA,NA,149.85714285714286,6.285714285714286,2.142857142857143,4.142857142857143,NA,0,0,0,0,0.3284013605442177,0.6715986394557824,0,NA,6.285571428571428,0,NA,NA
21,2,2,0,1,NA,NA,NA,179.23684210526315,2.4802631578947367,2.401315789473684,0.07894736842105263,NA,0,0.013157894736842105,0.019736842105263157,0.039473684210526314,0.987218045112782,0.012781954887218045,0,NA,1.106921052631579,0.9802631578947368,1.0470066666666666,0.29825227963525835
21,2,2,1,1,NA,NA,NA,151.25,7.25,2.5,4.75,NA,0,0,0,0,0.33156565656565656,0.6684343434343434,0,NA,6.271625,0,NA,NA
21,3,3,0,1,1,1,1,20.5,2.575,2.575,0,0,0,0,0,0,1,0,0,0,0.749875,0.975,0.7082051282051282,NA
21,3,4,0,1,2,1,NA,60.5,2.925,2.575,0.125,0.225,0.225,0,0.075,0.25,0.9475,0.019583333333333335,0.032916666666666664,0.030833333333333334,0.85865,0.875,0.7757435897435897,NA
22,1,1,0,NA,NA,NA,NA,91.68595041322314,2.768595041322314,2.43801652892562,0.09917355371900827,NA,0.23140495867768596,0,0.049586776859504134,0.19834710743801653,0.9699265381083563,0.009320477502295685,0.020752984389348025,NA,1.172099173553719,0.9421487603305785,1.123453781512605,NA
22,1,1,1,NA,NA,NA,NA,89,2,2,0,NA,0,0,0,0,1,0,0,NA,10.333,1,10.333,NA
22,1,2,0,NA,NA,NA,NA,157.1048387096774,2.6693548387096775,2.5725806451612905,0.024193548387096774,NA,0.07258064516129033,0.008064516129032258,0.016129032258064516,0.06451612903225806,0.9861314760508308,0.0034824046920821114,0.010386119257086998,NA,0.6212177419354838,0.9758064516129032,0.5640491803278689,NA
22,1,2,1,NA,NA,NA,NA,106,8,3.5,2,NA,2.5,0.5,0.5,3,0.625,0.16666666666666666,0.20833333333333334,NA,2.7975000000000003,0.5,2.095,NA
22,2,1,0,1,NA,NA,NA,128.718954248366,2.4640522875816995,2.4379084967320264,0.026143790849673203,NA,0,0.006535947712418301,0.006535947712418301,0.013071895424836602,0.996265172735761,0.0037348272642390287,0,NA,0.490437908496732,0.9934640522875817,0.4367748344370861,0.47813765182186235
22,2,1,1,1,NA,NA,NA,100.57142857142857,7.714285714285714,2.2857142857142856,5.428571428571429,NA,0,0,0,0,0.3017791732077446,0.6982208267922554,0,NA,6.380714285714285,0,NA,NA
22,2,2,0,1,NA,NA,NA,198.0065789473684,2.598684210526316,2.5065789473684212,0.07894736842105263,NA,0.013157894736842105,0.019736842105263157,0.019736842105263157,0.05263157894736842,0.9871031746031746,0.011069340016708437,0.001827485380116959,NA,0.6114013157894737,0.9802631578947368,0.4440671140939597,0.5
22,2,2,1,1,NA,NA,NA,108.125,7.25,3.125,4.125,NA,0,0,0,0,0.42162698412698413,0.5783730158730158,0,NA,4.3395,0,NA,NA
22,3,3,0,1,1,1,2,20.5,2.75,2.425,0.125,0.275,0.2,0,0.075,0.175,0.9583333333333334,0.016269841269841268,0.025396825396825397,0.03611111111111111,0.804175,0.925,0.6671025641025641,NA
22,3,4,0,1,2,1,NA,60.5,3.025,2.475,0.15,0.425,0.4,0,0.075,0.325,0.9294444444444444,0.01513888888888889,0.05541666666666666,0.06111111111111111,1.08495,0.875,0.9314594594594594,NA
23,1,1,0,NA,NA,NA,NA,105.86746987951807,3.283132530120482,2.4156626506024095,0.42771084337349397,NA,0.4397590361445783,0.09036144578313253,0.25903614457831325,0.8132530120481928,0.8889077522210053,0.07254381161007667,0.0385484361689181,NA,1.4816686746987953,0.8614457831325302,1.0897762237762239,NA
23,1,1,1,NA,NA,NA,NA,134,1,1,0,NA,0,0,0,0,1,0,0,NA,2.642,1,2.642,NA
23,1,2,0,NA,NA,NA,NA,202.1048387096774,3.435483870967742,2.4919354838709675,0.3548387096774194,NA,0.5887096774193549,0.008064516129032258,0.08870967741935484,0.5725806451612904,0.9365273061686474,0.02382097717411809,0.039651716657234486,NA,1.0530967741935484,0.9032258064516129,0.9742203389830508,NA
